142,WAC-013,mb1,5/16/2006,10,33.7,4300,45,1,5.44,0.87,0,0.03,0.36,0.36,0.36,0.36,0.36,0.36,0,0.33,0,0,4.5,SW,10.45,SW
143,WAC-013,mb1,5/21/2006,20,34,4300,1,2,5.27,0.35,0,0.35,0.37,0.46,0.46,0.46,0.49,0.82,0,0.02,0.09,0,6.74,W,8.81,SW
144,WAC-013,mb1,5/28/2006,10,34,4300,180,1,6.3,0.03,0,0.06,0.85,0.85,0.85,0.85,0.85,0.91,0,0.79,0,0,3.12,E,1.45,W
145,WAC-013,mb1,6/4/2006,10,33.6,2000,1,0,3.54,0.57,6,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.01,0,0,0,6.46,S,2.31,SW
146,WAC-013,mb1,6/6/2006,10,34,4200,1,0,4.09,0.75,1,1.18,1.18,2.38,2.38,2.38,2.38,2.38,0.01,0,1.2,0,4.44,N,4.23,N
147,WAC-013,mb1,6/9/2006,10,34,4200,1,0,5.37,0.95,1,1.58,1.58,1.8,2.98,2.98,4.18,4.18,0.01,0,0.22,1.18,5.77,SW,9.82,SW
148,WAC-013,mb1,6/15/2006,10,34.3,2000,1,1,5.91,0.81,0,0.24,0.6,2.12,2.12,2.12,2.13,3.71,0,0.36,1.52,0,1.9,SE,6.3,SW
149,WAC-014,mb1,5/16/2005,31,33.5,2100,1,2,3.46,0.53,8,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0,0,0,0,1.78,SE,8.1,SW
150,WAC-014,mb1,5/25/2005,10,33,2000,180,2,6.65,0.95,2,0.5,0.5,0.5,0.51,0.78,0.78,0.78,0.01,0,0,0.01,2.94,N,0.35,N
151,WAC-014,mb1,5/31/2005,10,34.4,2000,225,2,5.31,0.37,1,0.73,0.73,0.84,0.84,0.84,0.84,1.34,0,0,0.11,0,8.57,NE,5.35,NE
152,WAC-014,mb1,6/2/2005,10,33,2000,1,2,5.72,0.18,0,0.48,0.5,1.23,1.23,1.34,1.34,1.34,0,0.02,0.73,0,2.92,SE,11.02,E
153,WAC-014,mb1,7/4/2005,10,35,4200,180,22,5.35,0.03,0,0.2,0.22,0.22,0.23,-1,-1,-1,0,0.02,0,0.01,4.23,SE,5.5,E
154,WAC-014,mb1,7/14/2005,99,33.5,2100,45,1,4.23,0.51,0,0.06,0.07,0.07,0.07,0.07,0.65,0.65,0,0.01,0,0,7.27,SW,5.22,SW
155,WAC-014,mb1,7/31/2005,221,34,4300,1,2,4.79,0.17,8,1.19,1.19,1.19,1.19,1.19,1.19,1.19,0.01,0,0,0,3.22,NE,3.98,SE
156,WAC-014,mb1,8/1/2005,20,34,2000,225,2,4.78,0.11,0,2.21,3.4,3.4,3.4,3.4,3.4,3.4,0.01,1.19,0,0,4.07,NE,3.22,NE
157,WAC-014,mb1,8/9/2005,74,33.5,4300,1,1,4.37,0.18,0,1.53,1.84,1.98,1.98,1.98,1.98,1.98,0.01,0.31,0.14,0,3.1,S,5.22,NE
158,WAC-014,mb1,9/15/2005,20,31.9,2000,1,0,6.41,0.92,0,3.48,5.12,5.85,5.85,5.85,5.85,5.85,0,1.64,0.73,0,3.79,NW,12.15,NW
159,WAC-014,mb1,9/27/2005,10,33.4,2200,1,2,3.82,0.28,7,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,4.12,NE,9.06,SW
160,WAC-014,mb1,10/12/2005,63,30.9,2100,1,22,5.24,0.71,0,0.06,0.55,0.55,1.54,3.81,6.55,7.42,0,0.49,0,0.99,8.61,NE,9.67,NE
161,WAC-014,mb1,5/16/2006,10,33.6,4300,45,1,5.44,0.87,0,0.03,0.36,0.36,0.36,0.36,0.36,0.36,0,0.33,0,0,4.5,SW,10.45,SW
162,WAC-014,mb1,5/21/2006,20,34,4300,1,2,5.27,0.35,0,0.35,0.37,0.46,0.46,0.46,0.49,0.82,0,0.02,0.09,0,6.74,W,8.81,SW
163,WAC-014,mb1,5/28/2006,10,34,4300,180,1,6.3,0.03,0,0.06,0.85,0.85,0.85,0.85,0.85,0.91,0,0.79,0,0,3.12,E,1.45,W
164,WAC-014,mb1,6/4/2006,31,33.1,4300,1,0,3.54,0.57,6,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.01,0,0,0,6.46,S,2.31,SW
165,WAC-014,mb1,6/6/2006,10,34,4200,1,0,4.09,0.75,1,1.18,1.18,2.38,2.38,2.38,2.38,2.38,0.01,0,1.2,0,4.44,N,4.23,N
166,WAC-014,mb1,6/9/2006,41,34,4200,1,0,5.37,0.95,1,1.58,1.58,1.8,2.98,2.98,4.18,4.18,0.01,0,0.22,1.18,5.77,SW,9.82,SW
167,WAC-014,mb1,6/15/2006,64,34.2,2000,1,1,5.91,0.81,0,0.24,0.6,2.12,2.12,2.12,2.13,3.71,0,0.36,1.52,0,1.9,SE,6.3,SW
168,WAC-015,mb1,5/16/2005,31,33.7,2100,1,2,3.46,0.53,8,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0,0,0,0,1.78,SE,8.1,SW
169,WAC-015,mb1,5/21/2005,364,26,4100,180,2,5.69,0.94,4,0.27,0.27,0.27,0.27,0.27,0.33,0.33,0,0,0,0,4.27,NE,6.16,SW
170,WAC-015,mb1,5/22/2005,10,31,4300,180,0,6.27,0.98,0,0.01,0.28,0.28,0.28,0.28,0.28,0.34,0,0.27,0,0,14.31,SW,4.27,NE
171,WAC-015,mb1,5/25/2005,74,29,2000,180,2,6.65,0.95,2,0.5,0.5,0.5,0.51,0.78,0.78,0.78,0.01,0,0,0.01,2.94,N,0.35,N
172,WAC-015,mb1,5/31/2005,10,34.5,2000,225,2,5.31,0.37,1,0.73,0.73,0.84,0.84,0.84,0.84,1.34,0,0,0.11,0,8.57,NE,5.35,NE
173,WAC-015,mb1,6/2/2005,10,33,2000,1,2,5.72,0.18,0,0.48,0.5,1.23,1.23,1.34,1.34,1.34,0,0.02,0.73,0,2.92,SE,11.02,E
174,WAC-015,mb1,6/3/2005,85,30.5,2100,1,2,5.87,0.1,0,0.45,0.93,0.95,1.68,1.68,1.79,1.79,0,0.48,0.02,0.73,4.7,S,2.92,SE
175,WAC-015,mb1,6/4/2005,571,25,4200,1,22,5.96,0.05,0,0.02,0.47,0.95,0.97,1.7,1.7,1.81,0,0.45,0.48,0.02,6.74,SW,4.7,S
176,WAC-015,mb1,7/4/2005,10,35,4200,180,22,5.35,0.03,0,0.2,0.22,0.22,0.23,-1,-1,-1,0,0.02,0,0.01,4.23,SE,5.5,E
177,WAC-015,mb1,7/14/2005,20,33.9,2100,45,1,4.23,0.51,0,0.06,0.07,0.07,0.07,0.07,0.65,0.65,0,0.01,0,0,7.27,SW,5.22,SW
178,WAC-015,mb1,7/31/2005,4106,31,4300,1,2,4.79,0.17,8,1.19,1.19,1.19,1.19,1.19,1.19,1.19,0.01,0,0,0,3.22,NE,3.98,SE
179,WAC-015,mb1,8/1/2005,216,33.5,2000,225,2,4.78,0.11,0,2.21,3.4,3.4,3.4,3.4,3.4,3.4,0.01,1.19,0,0,4.07,NE,3.22,NE
180,WAC-015,mb1,8/9/2005,697,32.6,2000,1,1,4.37,0.18,0,1.53,1.84,1.98,1.98,1.98,1.98,1.98,0.01,0.31,0.14,0,3.1,S,5.22,NE
181,WAC-015,mb1,9/15/2005,85,4,2000,1,0,6.41,0.92,0,3.48,5.12,5.85,5.85,5.85,5.85,5.85,0,1.64,0.73,0,3.79,NW,12.15,NW
182,WAC-015,mb1,9/19/2005,118,31.5,2100,1,0,7.09,0.96,3,0.63,0.63,0.63,0.63,4.11,5.75,6.48,0.01,0,0,0,4.1,S,7,SW
183,WAC-015,mb1,9/27/2005,10,33.1,2200,1,2,3.82,0.28,7,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,4.12,NE,9.06,SW
184,WAC-015,mb1,5/16/2006,10,33.7,4300,45,1,5.44,0.87,0,0.03,0.36,0.36,0.36,0.36,0.36,0.36,0,0.33,0,0,4.5,SW,10.45,SW
185,WAC-015,mb1,5/21/2006,158,32,4300,1,2,5.27,0.35,0,0.35,0.37,0.46,0.46,0.46,0.49,0.82,0,0.02,0.09,0,6.74,W,8.81,SW
186,WAC-015,mb1,5/28/2006,10,34,4300,180,1,6.3,0.03,0,0.06,0.85,0.85,0.85,0.85,0.85,0.91,0,0.79,0,0,3.12,E,1.45,W
187,WAC-015,mb1,6/4/2006,63,33.4,4300,1,0,3.54,0.57,6,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.01,0,0,0,6.46,S,2.31,SW
188,WAC-015,mb1,6/6/2006,183,18,4300,1,0,4.09,0.75,1,1.18,1.18,2.38,2.38,2.38,2.38,2.38,0.01,0,1.2,0,4.44,N,4.23,N
189,WAC-015,mb1,6/9/2006,10,34,2000,1,0,5.37,0.95,1,1.58,1.58,1.8,2.98,2.98,4.18,4.18,0.01,0,0.22,1.18,5.77,SW,9.82,SW
190,WAC-015,mb1,6/15/2006,156,33.9,2000,1,1,5.91,0.81,0,0.24,0.6,2.12,2.12,2.12,2.13,3.71,0,0.36,1.52,0,1.9,SE,6.3,SW
191,WAC-016,mb1,5/16/2005,10,33.9,2000,1,2,3.46,0.53,8,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0,0,0,0,1.78,SE,8.1,SW
192,WAC-016,mb1,5/21/2005,20,34,4100,180,2,5.69,0.94,4,0.27,0.27,0.27,0.27,0.27,0.33,0.33,0,0,0,0,4.27,NE,6.16,SW
193,WAC-016,mb1,5/25/2005,10,33,2000,180,2,6.65,0.95,2,0.5,0.5,0.5,0.51,0.78,0.78,0.78,0.01,0,0,0.01,2.94,N,0.35,N
194,WAC-016,mb1,5/31/2005,99,34.3,2000,225,2,5.31,0.37,1,0.73,0.73,0.84,0.84,0.84,0.84,1.34,0,0,0.11,0,8.57,NE,5.35,NE
195,WAC-016,mb1,6/2/2005,10,33,4300,1,2,5.72,0.18,0,0.48,0.5,1.23,1.23,1.34,1.34,1.34,0,0.02,0.73,0,2.92,SE,11.02,E
196,WAC-016,mb1,6/3/2005,10,33.6,2100,1,22,5.87,0.1,0,0.45,0.93,0.95,1.68,1.68,1.79,1.79,0,0.48,0.02,0.73,4.7,S,2.92,SE
197,WAC-016,mb1,6/4/2005,10,32,4300,1,22,5.96,0.05,0,0.02,0.47,0.95,0.97,1.7,1.7,1.81,0,0.45,0.48,0.02,6.74,SW,4.7,S
198,WAC-016,mb1,7/4/2005,10,35,4200,180,22,5.35,0.03,0,0.2,0.22,0.22,0.23,-1,-1,-1,0,0.02,0,0.01,4.23,SE,5.5,E
199,WAC-016,mb1,7/14/2005,42,33.8,2100,45,1,4.23,0.51,0,0.06,0.07,0.07,0.07,0.07,0.65,0.65,0,0.01,0,0,7.27,SW,5.22,SW
200,WAC-016,mb1,7/31/2005,20,34,4300,1,2,4.79,0.17,8,1.19,1.19,1.19,1.19,1.19,1.19,1.19,0.01,0,0,0,3.22,NE,3.98,SE
201,WAC-016,mb1,8/1/2005,10,33.6,2000,225,2,4.78,0.11,0,2.21,3.4,3.4,3.4,3.4,3.4,3.4,0.01,1.19,0,0,4.07,NE,3.22,NE
202,WAC-016,mb1,8/9/2005,74,33.3,2000,1,1,4.37,0.18,0,1.53,1.84,1.98,1.98,1.98,1.98,1.98,0.01,0.31,0.14,0,3.1,S,5.22,NE
203,WAC-016,mb1,8/24/2005,1669,33,4300,45,1,6.03,0.7,4,2.93,2.93,2.93,2.93,2.93,3.06,3.06,0.01,0,0,0,7.27,NE,1.13,S
204,WAC-016,mb1,9/15/2005,10,34,2000,1,0,6.41,0.92,0,3.48,5.12,5.85,5.85,5.85,5.85,5.85,0,1.64,0.73,0,3.79,NW,12.15,NW
205,WAC-016,mb1,9/19/2005,10,32,2000,1,0,7.09,0.96,3,0.63,0.63,0.63,0.63,4.11,5.75,6.48,0.01,0,0,0,4.1,S,7,SW
206,WAC-016,mb1,9/27/2005,10,33.6,2100,1,2,3.82,0.28,7,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,4.12,NE,9.06,SW
207,WAC-016,mb1,10/11/2005,2005,32.7,2000,225,2,4.9,0.61,1,0.49,0.49,1.48,3.75,6.49,7.36,7.36,0,0,0.99,2.27,9.67,NE,7.57,NE
208,WAC-016,mb1,5/16/2006,10,33.8,4300,45,1,5.44,0.87,0,0.03,0.36,0.36,0.36,0.36,0.36,0.36,0,0.33,0,0,4.5,SW,10.45,SW
209,WAC-016,mb1,5/21/2006,344,33.7,4300,45,1,5.27,0.35,0,0.35,0.37,0.46,0.46,0.46,0.49,0.82,0,0.02,0.09,0,6.74,W,8.81,SW
210,WAC-016,mb1,5/28/2006,10,34,4300,180,1,6.3,0.03,0,0.06,0.85,0.85,0.85,0.85,0.85,0.91,0,0.79,0,0,3.12,E,1.45,W
211,WAC-016,mb1,6/4/2006,31,33.3,4300,1,0,3.54,0.57,6,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.01,0,0,0,6.46,S,2.31,SW
212,WAC-016,mb1,6/6/2006,10,34,4300,1,0,4.09,0.75,1,1.18,1.18,2.38,2.38,2.38,2.38,2.38,0.01,0,1.2,0,4.44,N,4.23,N
213,WAC-016,mb1,6/9/2006,10,34,2000,1,0,5.37,0.95,1,1.58,1.58,1.8,2.98,2.98,4.18,4.18,0.01,0,0.22,1.18,5.77,SW,9.82,SW
214,WAC-016,mb1,6/15/2006,10,34.4,4300,1,1,5.91,0.81,0,0.24,0.6,2.12,2.12,2.12,2.13,3.71,0,0.36,1.52,0,1.9,SE,6.3,SW
215,WAC-016A,mb2,7/4/2005,565,35,4200,180,22,5.35,0.03,0,0.27,0.28,0.28,0.46,-1,-1,-1,0,0.01,0,0.18,4.23,SE,5.5,E
216,WAC-016A,mb2,7/14/2005,10,34,2000,45,1,4.23,0.51,0,0.24,0.31,0.31,0.31,0.31,1.12,1.12,0,0.07,0,0,7.27,SW,5.22,SW
217,WAC-016A,mb2,7/31/2005,7555,16,4300,1,2,4.79,0.17,6,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.01,0,0,0,3.22,NE,3.98,SE
218,WAC-016A,mb2,8/1/2005,75,33.3,2000,225,2,4.78,0.11,0,1.68,2.46,2.46,2.46,2.46,2.46,2.46,0,0.78,0,0,4.07,NE,3.22,NE
219,WAC-016A,mb2,8/9/2005,63,33,2000,1,1,4.37,0.18,1,1.35,1.35,1.37,1.37,1.37,1.37,1.37,0,0,0.02,0,3.1,S,5.22,NE
220,WAC-016A,mb2,8/18/2005,1274,32.7,2100,225,1,7.12,0.98,6,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0,0,0,0,1.98,E,0.42,NW
221,WAC-016A,mb2,8/24/2005,10462,31.1,4300,45,1,6.03,0.7,1,2.05,2.05,2.7,2.7,2.7,2.9,3.39,0.01,0,0.65,0,7.27,NE,1.13,S
222,WAC-016A,mb2,9/15/2005,538,18,2000,1,0,6.41,0.92,0,3.03,5.24,5.84,5.84,5.84,5.84,5.84,0,2.21,0.6,0,3.79,NW,12.15,NW
223,WAC-016A,mb2,9/19/2005,86,32.4,2000,1,0,7.09,0.96,3,1.43,1.43,1.43,1.43,4.46,6.67,7.27,0.02,0,0,0,4.1,S,7,SW
224,WAC-016A,mb2,9/27/2005,41,33.1,2100,1,2,3.82,0.28,7,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.01,0,0,0,4.12,NE,9.06,SW
225,WAC-016A,mb2,10/11/2005,314,31.8,2000,225,2,4.9,0.61,1,0.37,0.37,1.26,3.57,6.55,7.28,7.28,0,0,0.89,2.31,9.67,NE,7.57,NE
226,WAC-016A,mb2,5/16/2006,10,33.9,4200,45,1,5.44,0.87,0,0.1,0.29,0.29,0.29,0.29,0.3,0.3,0,0.19,0,0,4.5,SW,10.45,SW
227,WAC-016A,mb2,5/21/2006,10,33.7,4300,45,1,5.27,0.35,1,0.04,0.04,0.05,0.06,0.07,0.17,0.36,0,0,0.01,0.01,6.74,W,8.81,SW
228,WAC-016A,mb2,5/28/2006,97,32,2000,180,1,6.3,0.03,0,0.03,0.48,0.48,0.48,0.48,0.48,0.49,0,0.45,0,0,3.12,E,1.45,W
229,WAC-016A,mb2,5/30/2006,10,32.7,4300,225,0,5.12,0.13,1,0.01,0.01,0.04,0.49,0.49,0.49,0.49,0,0,0.03,0.45,4.72,E,2.98,E
230,WAC-016A,mb2,6/4/2006,10,33.1,4300,1,0,3.54,0.57,4,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0,0,0,0,6.46,S,2.31,SW
231,WAC-016A,mb2,6/6/2006,63,33,4300,1,0,4.09,0.75,0,0.01,0.02,0.33,0.33,0.33,0.33,0.33,0,0.01,0.31,0,4.44,N,4.23,N
232,WAC-016A,mb2,6/9/2006,63,28,2000,1,0,5.37,0.95,0,0.77,0.78,0.96,0.97,0.98,1.29,1.29,0.01,0.01,0.18,0.01,5.77,SW,9.82,SW
233,WAC-016A,mb2,6/15/2006,41,34.1,4300,1,1,5.91,0.81,0,0.13,0.44,0.67,0.67,0.67,0.67,1.44,0,0.31,0.23,0,1.9,SE,6.3,SW
234,WAC-016A,mb2,6/28/2006,10,33.3,4200,45,0,4.97,0.09,0,0.86,1.17,1.23,1.23,1.23,1.23,1.24,0.01,0.31,0.06,0,4.47,S,7.15,S
235,WAC-016A,mb2,7/7/2006,134,35,4200,180,2,4.95,0.86,6,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.01,0,0,0,6.78,NE,4.07,NE
236,WAC-016A,mb2,7/13/2006,52,35,4300,45,2,6.65,0.91,5,0.04,0.04,0.04,0.04,0.04,0.04,1.44,0,0,0,0,14.17,SW,10.76,SW
237,WAC-016A,mb2,7/24/2006,10,34,4300,1,2,5.57,0,0,0.07,0.12,0.12,0.12,0.12,0.12,0.12,0,0.05,0,0,2.77,SE,6.03,SW
238,WAC-016A,mb2,7/26/2006,109,34,4300,135,1,5.28,0.02,0,0.04,0.85,0.92,0.97,0.97,0.97,0.97,0,0.81,0.07,0.05,3.84,S,3.99,SW
239,WAC-017,mb2,7/4/2005,10,30,4200,180,22,5.35,0.03,0,0.27,0.28,0.28,0.46,-1,-1,-1,0,0.01,0,0.18,4.23,SE,5.5,E
240,WAC-017,mb2,7/14/2005,20,33.4,2000,45,1,4.23,0.51,0,0.24,0.31,0.31,0.31,0.31,1.12,1.12,0,0.07,0,0,7.27,SW,5.22,SW
241,WAC-017,mb2,7/31/2005,63,34,2000,1,2,4.79,0.17,6,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.01,0,0,0,3.22,NE,3.98,SE
242,WAC-017,mb2,8/1/2005,10,33.3,2000,225,2,4.78,0.11,0,1.68,2.46,2.46,2.46,2.46,2.46,2.46,0,0.78,0,0,4.07,NE,3.22,NE
243,WAC-017,mb2,8/9/2005,20,33.4,2000,1,1,4.37,0.18,1,1.35,1.35,1.37,1.37,1.37,1.37,1.37,0,0,0.02,0,3.1,S,5.22,NE
244,WAC-017,mb2,8/24/2005,1100,33.3,2000,45,1,6.03,0.7,1,2.05,2.05,2.7,2.7,2.7,2.9,3.39,0.01,0,0.65,0,7.27,NE,1.13,S
245,WAC-017,mb2,9/15/2005,10,34,2000,1,0,6.41,0.92,0,3.03,5.24,5.84,5.84,5.84,5.84,5.84,0,2.21,0.6,0,3.79,NW,12.15,NW
246,WAC-017,mb2,9/19/2005,10,32.1,2000,1,0,7.09,0.96,3,1.43,1.43,1.43,1.43,4.46,6.67,7.27,0.02,0,0,0,4.1,S,7,SW
247,WAC-017,mb2,9/27/2005,10,33.3,2100,1,2,3.82,0.28,7,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.01,0,0,0,4.12,NE,9.06,SW
248,WAC-017,mb2,10/11/2005,531,32.4,2000,225,2,4.9,0.61,1,0.37,0.37,1.26,3.57,6.55,7.28,7.28,0,0,0.89,2.31,9.67,NE,7.57,NE
249,WAC-017,mb2,5/16/2006,10,33.7,4200,45,1,5.44,0.87,0,0.1,0.29,0.29,0.29,0.29,0.3,0.3,0,0.19,0,0,4.5,SW,10.45,SW
250,WAC-017,mb2,5/21/2006,42,33.8,4300,45,1,5.27,0.35,1,0.04,0.04,0.05,0.06,0.07,0.17,0.36,0,0,0.01,0.01,6.74,W,8.81,SW
251,WAC-017,mb2,5/28/2006,20,34,2000,180,1,6.3,0.03,0,0.03,0.48,0.48,0.48,0.48,0.48,0.49,0,0.45,0,0,3.12,E,1.45,W
252,WAC-017,mb2,5/30/2006,20,33.2,4300,225,0,5.12,0.13,1,0.01,0.01,0.04,0.49,0.49,0.49,0.49,0,0,0.03,0.45,4.72,E,2.98,E
253,WAC-017,mb2,6/4/2006,42,34.1,4300,1,0,3.54,0.57,4,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0,0,0,0,6.46,S,2.31,SW
254,WAC-017,mb2,6/6/2006,10,34,4300,1,0,4.09,0.75,0,0.01,0.02,0.33,0.33,0.33,0.33,0.33,0,0.01,0.31,0,4.44,N,4.23,N
255,WAC-017,mb2,6/9/2006,10,34,4300,1,0,5.37,0.95,0,0.77,0.78,0.96,0.97,0.98,1.29,1.29,0.01,0.01,0.18,0.01,5.77,SW,9.82,SW
256,WAC-017,mb2,6/15/2006,10,34.3,4300,1,1,5.91,0.81,0,0.13,0.44,0.67,0.67,0.67,0.67,1.44,0,0.31,0.23,0,1.9,SE,6.3,SW
257,WAC-017,mb2,6/28/2006,31,33.3,4200,45,0,4.97,0.09,0,0.86,1.17,1.23,1.23,1.23,1.23,1.24,0.01,0.31,0.06,0,4.47,S,7.15,S
258,WAC-017,mb2,7/7/2006,124,34.5,4300,180,2,4.95,0.86,6,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.01,0,0,0,6.78,NE,4.07,NE
259,WAC-017,mb2,7/13/2006,10,35.2,4300,45,2,6.65,0.91,5,0.04,0.04,0.04,0.04,0.04,0.04,1.44,0,0,0,0,14.17,SW,10.76,SW
260,WAC-017,mb2,7/24/2006,10,34.2,4300,1,2,5.57,0,0,0.07,0.12,0.12,0.12,0.12,0.12,0.12,0,0.05,0,0,2.77,SE,6.03,SW
261,WAC-017,mb2,7/26/2006,10,35,4300,135,1,5.28,0.02,0,0.04,0.85,0.92,0.97,0.97,0.97,0.97,0,0.81,0.07,0.05,3.84,S,3.99,SW
262,WAC-017A,mb2,7/4/2005,10,35,4200,180,22,5.35,0.03,0,0.27,0.28,0.28,0.46,-1,-1,-1,0,0.01,0,0.18,4.23,SE,5.5,E
263,WAC-017A,mb2,7/14/2005,406,33.3,2000,45,1,4.23,0.51,0,0.24,0.31,0.31,0.31,0.31,1.12,1.12,0,0.07,0,0,7.27,SW,5.22,SW
264,WAC-017A,mb2,7/31/2005,816,30,2000,1,2,4.79,0.17,6,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.01,0,0,0,3.22,NE,3.98,SE
265,WAC-017A,mb2,8/1/2005,318,33.1,2000,225,2,4.78,0.11,0,1.68,2.46,2.46,2.46,2.46,2.46,2.46,0,0.78,0,0,4.07,NE,3.22,NE
266,WAC-017A,mb2,8/9/2005,84,33.2,2000,1,1,4.37,0.18,1,1.35,1.35,1.37,1.37,1.37,1.37,1.37,0,0,0.02,0,3.1,S,5.22,NE
267,WAC-017A,mb2,8/18/2005,20,33.1,2100,225,1,7.12,0.98,6,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0,0,0,0,1.98,E,0.42,NW
268,WAC-017A,mb2,8/24/2005,1336,33.2,2000,45,1,6.03,0.7,1,2.05,2.05,2.7,2.7,2.7,2.9,3.39,0.01,0,0.65,0,7.27,NE,1.13,S
269,WAC-017A,mb2,9/15/2005,1112,11,4300,1,0,6.41,0.92,0,3.03,5.24,5.84,5.84,5.84,5.84,5.84,0,2.21,0.6,0,3.79,NW,12.15,NW
270,WAC-017A,mb2,9/19/2005,457,31.6,2000,1,0,7.09,0.96,3,1.43,1.43,1.43,1.43,4.46,6.67,7.27,0.02,0,0,0,4.1,S,7,SW
271,WAC-017A,mb2,9/27/2005,31,33.1,2100,1,2,3.82,0.28,7,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.01,0,0,0,4.12,NE,9.06,SW
272,WAC-017A,mb2,10/11/2005,119,32.8,2000,225,2,4.9,0.61,1,0.37,0.37,1.26,3.57,6.55,7.28,7.28,0,0,0.89,2.31,9.67,NE,7.57,NE
273,WAC-017A,mb2,5/16/2006,10,34.1,4200,45,1,5.44,0.87,0,0.1,0.29,0.29,0.29,0.29,0.3,0.3,0,0.19,0,0,4.5,SW,10.45,SW
274,WAC-017A,mb2,5/21/2006,111,33.9,4300,45,1,5.27,0.35,1,0.04,0.04,0.05,0.06,0.07,0.17,0.36,0,0,0.01,0.01,6.74,W,8.81,SW
275,WAC-017A,mb2,5/28/2006,10,34,2000,180,1,6.3,0.03,0,0.03,0.48,0.48,0.48,0.48,0.48,0.49,0,0.45,0,0,3.12,E,1.45,W
276,WAC-017A,mb2,5/30/2006,10,31.7,4300,225,0,5.12,0.13,1,0.01,0.01,0.04,0.49,0.49,0.49,0.49,0,0,0.03,0.45,4.72,E,2.98,E
277,WAC-017A,mb2,6/4/2006,10,33.7,4300,1,0,3.54,0.57,4,0.31,0.31,0.31,0.31,0.31,0.32,0.32,0,0,0,0,6.46,S,2.31,SW
278,WAC-017A,mb2,6/6/2006,20,34,4300,1,0,4.09,0.75,0,0.01,0.02,0.33,0.33,0.33,0.33,0.33,0,0.01,0.31,0,4.44,N,4.23,N
279,WAC-017A,mb2,6/9/2006,10,34,4300,1,0,5.37,0.95,0,0.77,0.78,0.96,0.97,0.98,1.29,1.29,0.01,0.01,0.18,0.01,5.77,SW,9.82,SW
280,WAC-017A,mb2,6/15/2006,10,34.2,4300,1,1,5.91,0.81,0,0.13,0.44,0.67,0.67,0.67,0.67,1.44,0,0.31,0.23,0,1.9,SE,6.3,SW
281,WAC-017A,mb2,6/28/2006,20,33.5,4200,45,0,4.97,0.09,0,0.86,1.17,1.23,1.23,1.23,1.23,1.24,0.01,0.31,0.06,0,4.47,S,7.15,S
282,WAC-017A,mb2,7/7/2006,10,34.8,4300,180,2,4.95,0.86,6,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.01,0,0,0,6.78,NE,4.07,NE
283,WAC-017A,mb2,7/7/2006,10,34.8,4300,180,2,4.95,0.86,6,1.4,1.4,1.4,1.4,1.4,1.4,1.4,0.01,0,0,0,6.78,NE,4.07,NE
284,WAC-017A,mb2,7/13/2006,10,35.1,4300,45,2,6.65,0.91,5,0.04,0.04,0.04,0.04,0.04,0.04,1.44,0,0,0,0,14.17,SW,10.76,SW
285,WAC-017A,mb2,7/24/2006,42,34.3,4300,1,2,5.57,0,0,0.07,0.12,0.12,0.12,0.12,0.12,0.12,0,0.05,0,0,2.77,SE,6.03,SW
286,WAC-017A,mb2,7/26/2006,35,10,4300,135,1,5.28,0.02,0,0.04,0.85,0.92,0.97,0.97,0.97,0.97,0,0.81,0.07,0.05,3.84,S,3.99,SW
287,WAC-018,mb2,7/4/2005,41,35,4200,180,22,5.35,0.03,0,0.27,0.28,0.28,0.46,-1,-1,-1,0,0.01,0,0.18,4.23,SE,5.5,E
288,WAC-018,mb2,7/14/2005,42,33.5,2000,45,1,4.23,0.51,0,0.24,0.31,0.31,0.31,0.31,1.12,1.12,0,0.07,0,0,7.27,SW,5.22,SW
289,WAC-018,mb2,7/31/2005,10,35,2000,1,2,4.79,0.17,6,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.01,0,0,0,3.22,NE,3.98,SE
290,WAC-018,mb2,8/1/2005,31,34.3,4300,225,2,4.78,0.11,0,1.68,2.46,2.46,2.46,2.46,2.46,2.46,0,0.78,0,0,4.07,NE,3.22,NE
